language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.80  T=11.03 s (109.7 files/s, 114482.5 lines/s)"
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/frmRPlh_LonnHelling.cs,194,166,1527
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfe_FaktTjeneste.cs,203,165,1526
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPiu_InnUt.cs,214,134,1525
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGdi_Distrikt.cs,190,151,1524
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLgl_GittMange.cs,170,33,1523
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Rpot_OkoTekst.cs,194,166,1518
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPk3_PttGtmKobling.cs,185,141,1510
C#,./CosdocToNet/CosDocOcx/websak_adm/RSar_Arkiv.cs,175,184,1507
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGgk_Grunnkrets.cs,246,83,1504
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/frmGbr_Gruppe.cs,191,39,1502
C#,./CosdocToNet/CosDocOcx/websak_adm/RSgr_Gradering.cs,203,166,1496
C#,./CosdocToNet/CosDocOcx/omsorg/SGkl_Klient2.Designer.cs,6,250,1483
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPog_OkoGruppe.cs,220,159,1475
C#,./CosdocToNet/CosDocOcx/omsorg_pasregn/frmPA_Anvis.Designer.cs,42,277,1475
C#,./CosdocToNet/CosDocOcx/felles/ucDokumenter.cs,225,49,1468
C#,./CosdocToNet/CosDocOcx/websak_adm/RGtk_TekstKatalog.cs,161,178,1456
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPsy_Sykdom.Designer.cs,65,241,1455
C#,./CosdocToNet/CosDocOcx/omsorg_adm/Spg_Paragraf.cs,207,125,1454
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLgl_Forskrivning.cs,124,33,1453
C#,./CosdocToNet/CosDocOcx/omsorg/frmKrit_Gen.Designer.cs,74,196,1449
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfa_Faktura.Designer.cs,39,265,1448
C#,./CosdocToNet/CosDocOcx/omsorg_adm/Ptt_TjenesteType.Designer.cs,72,238,1435
C#,./CosdocToNet/CosDocOcx/websak_adm/RSka_Kategori.cs,161,170,1429
C#,./CosdocToNet/CosDocOcx/websak_adm/RSje_JournalEnhet.cs,161,170,1425
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucRapport.cs,174,105,1420
C#,./CosdocToNet/CosDocOcx/websak_adm/RSda_DelArkiv.cs,161,168,1417
C#,./CosdocToNet/CosDocOcx/omsorg_jour/Pip_IPLOS.Designer.cs,8,244,1416
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RPlf_FastArtKontering.cs,196,167,1412
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPca_Avdeling.cs,193,136,1409
C#,./CosdocToNet/CosDocOcx/omsorg_mld/Mef_EmeldingFeil.cs,239,231,1408
C#,./CosdocToNet/CosDocOcx/omsorg_websak/DOK_AMFlere2vs.Designer.cs,19,262,1402
C#,./CosdocToNet/CosDocOcx/omsorg_res/frmRessursKalender.Designer.cs,47,229,1398
C#,./CosdocToNet/CosDocOcx/omsorg/frmJou_KritOrg.Designer.cs,66,217,1396
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/OFBrev.Designer.cs,76,217,1396
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGab_ApplikasjonBruker.cs,224,151,1395
C#,./CosdocToNet/CosDocOcx/omsorg/frmPst_Soeknad.cs,156,209,1394
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Pon_Reskontro.cs,203,179,1389
HTML,./CosDocInstaller/CosDocInstaller/Express/SingleImage/Reports/5-20-2015 03-41-46.htm,975,0,1384
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPts_TilstType.cs,149,123,1383
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfk_FaktKonstanter.Designer.cs,11,247,1367
C#,./CosdocToNet/CosDocOcx/felles/delt/grid.cs,286,38,1362
C#,./CosdocToNet/CosDocOcx/omsorg/frmPst_Vedtak2.cs,136,196,1352
C#,./CosdocToNet/CosDocOcx/omsorg/frmPpa_Pause.cs,188,177,1346
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPad_AktDat.Designer.cs,72,221,1345
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucTjenestebruker.cs,234,26,1337
HTML,./CosdocToNet/Komponenter/AcosCSFrms/Ho/AcosCSFrm_UpgradeReport.htm,5,0,1332
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Pon_Forsorger.Designer.cs,4,253,1331
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RGfg_FagGruppe.cs,202,175,1327
